time,type,level
2025-09-10 22:15:00,Bearish BOS,3640.39
2025-09-10 22:30:00,Bearish BOS,3638.43
2025-09-11 06:00:00,Bearish BOS,3634.98
2025-09-11 08:30:00,Bearish BOS,3629.86
2025-09-11 12:00:00,Bearish BOS,3622.81
2025-09-12 04:30:00,Bullish BOS,3644.02
2025-09-15 04:00:00,Bearish BOS,3630.3
2025-09-12 04:00:00,Bullish BOS,3637.64
2025-09-15 16:30:00,Bullish BOS,3656.63
2025-09-15 16:30:00,Bullish BOS,3654.21
2025-09-15 14:30:00,Bullish BOS,3646.28
2025-09-15 15:45:00,Bullish BOS,3646.71
2025-09-18 16:30:00,Bearish BOS,3637.05
2025-09-16 03:45:00,Bullish BOS,3685.5
2025-09-16 03:15:00,Bullish BOS,3682.74
2025-09-16 09:30:00,Bullish BOS,3689.4
2025-09-17 09:30:00,Bearish BOS,3674.68
2025-09-16 09:30:00,Bullish BOS,3685.33
2025-09-16 11:00:00,Bullish BOS,3694.2
2025-09-16 17:00:00,Bullish BOS,3698.79
2025-09-22 09:00:00,Bullish BOS,3699.48
2025-09-16 18:00:00,Bearish BOS,3685.25
2025-09-22 09:15:00,Bullish BOS,3703.06
2025-09-17 04:30:00,Bearish BOS,3678.87
2025-09-17 09:30:00,Bearish BOS,3674.38
2025-09-17 13:45:00,Bearish BOS,3662.48
2025-09-17 21:45:00,Bearish BOS,3659.76
2025-09-22 09:30:00,Bullish BOS,3707.42
2025-09-18 09:00:00,Bearish BOS,3646.21
2025-09-18 16:30:00,Bearish BOS,3633.83
2025-09-19 20:30:00,Bullish BOS,3672.9
2025-09-18 15:45:00,Bearish BOS,3664.43
2025-09-19 20:30:00,Bullish BOS,3672.42
2025-09-19 06:15:00,Bullish BOS,3651.01
2025-09-19 16:45:00,Bullish BOS,3661.24
2025-09-19 16:45:00,Bullish BOS,3659.1
2025-09-19 20:45:00,Bullish BOS,3676.1
2025-09-22 01:00:00,Bullish BOS,3685.18
2025-09-22 04:00:00,Bullish BOS,3692.36
2025-09-22 08:30:00,Bullish BOS,3696.9
2025-09-22 08:30:00,Bullish BOS,3697.47
2025-09-22 18:15:00,Bullish BOS,3728.25
2025-09-23 03:15:00,Bullish BOS,3748.74
2025-09-24 19:45:00,Bearish BOS,3738.29
2025-09-23 11:30:00,Bullish BOS,3759.35
2025-09-24 19:45:00,Bearish BOS,3737.02
2025-09-29 05:15:00,Bullish BOS,3791.18
2025-09-23 17:00:00,Bearish BOS,3777.36
2025-09-29 05:15:00,Bullish BOS,3788.85
2025-09-23 21:45:00,Bearish BOS,3767.74
2025-09-23 21:45:00,Bearish BOS,3765.16
2025-09-29 03:45:00,Bullish BOS,3785.61
2025-09-24 18:15:00,Bearish BOS,3751.75
2025-09-24 08:00:00,Bullish BOS,3770.28
2025-09-24 04:45:00,Bearish BOS,3758.9
2025-09-24 08:15:00,Bullish BOS,3771.85
2025-09-24 18:30:00,Bearish BOS,3750.74
2025-09-24 10:30:00,Bullish BOS,3776.97
2025-09-26 18:45:00,Bullish BOS,3779.21
2025-09-24 17:15:00,Bearish BOS,3759.72
2025-09-25 10:45:00,Bullish BOS,3751.58
2025-09-25 16:30:00,Bearish BOS,3729.28
2025-09-26 16:00:00,Bullish BOS,3761.62
2025-09-25 15:45:00,Bearish BOS,3741.15
2025-09-26 16:00:00,Bullish BOS,3758.21
2025-09-26 06:00:00,Bearish BOS,3738.02
2025-09-26 11:30:00,Bullish BOS,3753.37
2025-09-26 16:00:00,Bullish BOS,3754.05
2025-09-26 16:00:00,Bullish BOS,3755.1
2025-09-29 03:45:00,Bullish BOS,3783.8
2025-09-29 05:15:00,Bullish BOS,3788.75
2025-09-29 07:15:00,Bullish BOS,3799.35
2025-09-29 14:15:00,Bullish BOS,3819.81
2025-09-29 23:45:00,Bullish BOS,3831.39
2025-09-29 23:45:00,Bullish BOS,3833.49
2025-09-30 03:00:00,Bullish BOS,3834.06
2025-09-30 06:00:00,Bullish BOS,3851.81
2025-10-01 10:45:00,Bullish BOS,3871.66
2025-09-30 22:30:00,Bullish BOS,3854.5
2025-10-01 02:00:00,Bullish BOS,3861.25
2025-10-01 04:30:00,Bullish BOS,3865.33
2025-10-01 10:45:00,Bullish BOS,3875.58
2025-10-02 17:30:00,Bearish BOS,3855.55
2025-10-02 17:30:00,Bearish BOS,3853.35
2025-10-06 01:45:00,Bullish BOS,3895.34
2025-10-01 18:15:00,Bearish BOS,3863.8
2025-10-02 03:45:00,Bearish BOS,3856.21
2025-10-02 17:30:00,Bearish BOS,3854.85
2025-10-02 03:00:00,Bearish BOS,3858.75
2025-10-02 17:30:00,Bearish BOS,3852.86
2025-10-02 09:00:00,Bullish BOS,3869.97
2025-10-02 11:30:00,Bullish BOS,3874.68
2025-10-02 17:30:00,Bearish BOS,3861.7
2025-10-02 16:15:00,Bullish BOS,3891.97
2025-10-06 01:45:00,Bullish BOS,3896.82
2025-10-03 02:30:00,Bullish BOS,3859.29
2025-10-03 10:30:00,Bullish BOS,3863.82
2025-10-03 13:45:00,Bullish BOS,3865.57
2025-10-03 15:30:00,Bullish BOS,3867.64
2025-10-06 01:15:00,Bullish BOS,3890.48
2025-10-06 01:15:00,Bullish BOS,3891.61
2025-10-06 05:00:00,Bullish BOS,3921.0
2025-10-06 11:00:00,Bullish BOS,3945.24
2025-10-06 17:30:00,Bullish BOS,3949.61
2025-10-28 10:00:00,Bearish BOS,3926.8
2025-10-07 01:00:00,Bullish BOS,3969.82
2025-10-07 15:45:00,Bullish BOS,3977.48
2025-10-07 09:45:00,Bearish BOS,3955.9
2025-10-28 09:15:00,Bearish BOS,3940.96
2025-10-07 18:00:00,Bullish BOS,3985.62
2025-10-08 02:45:00,Bullish BOS,3990.99
2025-10-09 20:00:00,Bearish BOS,3961.92
2025-10-08 04:45:00,Bullish BOS,3999.23
2025-10-08 11:15:00,Bullish BOS,4037.02
2025-10-08 12:45:00,Bullish BOS,4040.42
2025-10-08 19:00:00,Bullish BOS,4049.61
2025-10-08 16:30:00,Bearish BOS,4031.04
2025-10-08 19:00:00,Bullish BOS,4049.45
2025-10-09 01:00:00,Bearish BOS,4026.73
2025-10-08 19:00:00,Bullish BOS,4050.69
2025-10-13 08:00:00,Bullish BOS,4059.25
2025-10-09 19:30:00,Bearish BOS,4001.38
2025-10-09 13:45:00,Bullish BOS,4043.68
2025-10-09 15:45:00,Bullish BOS,4046.73
2025-10-09 16:30:00,Bearish BOS,4033.59
2025-10-13 08:00:00,Bullish BOS,4057.93
2025-10-28 08:30:00,Bearish BOS,3944.81
2025-10-10 12:00:00,Bullish BOS,3994.38
2025-10-28 08:30:00,Bearish BOS,3946.85
2025-10-10 18:00:00,Bullish BOS,4006.78
2025-10-28 07:30:00,Bearish BOS,3970.73
2025-10-13 01:15:00,Bullish BOS,4022.28
2025-10-13 08:00:00,Bullish BOS,4060.29
2025-10-13 13:45:00,Bullish BOS,4078.14
2025-10-13 13:45:00,Bullish BOS,4079.8
2025-10-13 16:00:00,Bullish BOS,4085.26
2025-10-14 02:30:00,Bullish BOS,4117.01
2025-10-14 06:00:00,Bullish BOS,4150.01
2025-10-15 04:15:00,Bullish BOS,4179.6
2025-10-22 03:00:00,Bearish BOS,4090.64
2025-10-22 02:45:00,Bearish BOS,4097.72
2025-10-14 20:00:00,Bullish BOS,4142.8
2025-10-15 01:00:00,Bullish BOS,4155.38
2025-10-15 04:00:00,Bullish BOS,4169.65
2025-10-15 06:45:00,Bullish BOS,4186.78
2025-10-15 08:15:00,Bullish BOS,4190.49
2025-10-15 09:30:00,Bullish BOS,4193.71
2025-10-16 03:15:00,Bullish BOS,4218.12
2025-10-21 17:15:00,Bearish BOS,4164.57
2025-10-16 01:30:00,Bullish BOS,4212.37
2025-10-16 01:30:00,Bullish BOS,4213.14
2025-10-16 03:15:00,Bullish BOS,4215.85
2025-10-16 13:45:00,Bullish BOS,4242.14
2025-10-17 20:15:00,Bearish BOS,4203.65
2025-10-16 22:45:00,Bullish BOS,4298.65
2025-12-22 03:30:00,Bullish BOS,4379.18
2025-10-17 16:45:00,Bearish BOS,4278.66
2025-10-17 14:30:00,Bearish BOS,4309.58
2025-10-17 16:45:00,Bearish BOS,4283.64
2025-10-21 16:45:00,Bearish BOS,4186.45
2025-10-20 14:45:00,Bullish BOS,4274.11
2025-10-21 15:30:00,Bearish BOS,4221.7
2025-10-20 17:45:00,Bullish BOS,4327.04
2025-10-20 21:15:00,Bullish BOS,4355.82
2025-12-22 03:30:00,Bullish BOS,4381.53
2025-10-21 08:15:00,Bearish BOS,4333.07
2025-10-21 10:30:00,Bearish BOS,4317.01
2025-10-21 15:00:00,Bearish BOS,4244.59
2025-10-22 03:00:00,Bearish BOS,4080.66
2025-10-22 06:30:00,Bullish BOS,4132.26
2025-10-27 16:15:00,Bearish BOS,4004.22
2025-10-22 09:30:00,Bullish BOS,4142.96
2025-10-22 09:30:00,Bullish BOS,4146.94
2025-11-12 17:00:00,Bullish BOS,4161.26
2025-10-22 13:30:00,Bearish BOS,4059.97
2025-10-27 16:00:00,Bearish BOS,4015.11
2025-10-27 16:00:00,Bearish BOS,4011.33
2025-10-23 09:00:00,Bullish BOS,4113.37
2025-10-23 09:00:00,Bullish BOS,4116.35
2025-10-23 03:15:00,Bearish BOS,4080.77
2025-10-24 11:00:00,Bearish BOS,4066.19
2025-10-23 08:45:00,Bullish BOS,4100.66
2025-10-23 16:15:00,Bullish BOS,4137.53
2025-11-12 17:00:00,Bullish BOS,4154.66
2025-10-24 07:15:00,Bearish BOS,4107.47
2025-10-24 08:45:00,Bearish BOS,4105.92
2025-11-11 05:15:00,Bullish BOS,4144.14
2025-10-24 09:00:00,Bearish BOS,4102.89
2025-10-27 10:45:00,Bearish BOS,4047.52
2025-10-27 10:45:00,Bearish BOS,4044.04
2025-11-11 04:30:00,Bullish BOS,4138.39
2025-10-27 00:15:00,Bearish BOS,4096.44
2025-10-27 06:00:00,Bearish BOS,4058.57
2025-10-27 10:45:00,Bearish BOS,4053.9
2025-11-10 13:45:00,Bullish BOS,4084.52
2025-10-27 16:00:00,Bearish BOS,4015.55
2025-10-28 06:15:00,Bearish BOS,3971.49
2025-10-28 06:15:00,Bearish BOS,3979.13
2025-10-28 02:45:00,Bullish BOS,4004.47
2025-10-28 06:15:00,Bearish BOS,3973.14
2025-10-29 11:45:00,Bullish BOS,4019.75
2025-10-29 02:15:00,Bullish BOS,3969.62
2025-10-29 02:15:00,Bullish BOS,3970.26
2025-10-29 00:00:00,Bearish BOS,3945.46
2025-10-29 09:00:00,Bullish BOS,3982.14
2025-10-31 00:45:00,Bullish BOS,4029.72
2025-10-31 00:45:00,Bullish BOS,4030.22
2025-10-29 17:45:00,Bearish BOS,4002.58
2025-10-29 19:15:00,Bearish BOS,3989.12
2025-10-30 11:00:00,Bullish BOS,3981.86
2025-10-30 20:15:00,Bullish BOS,4011.8
2025-11-04 16:15:00,Bearish BOS,3959.93
2025-10-30 20:45:00,Bullish BOS,4014.61
2025-10-31 00:45:00,Bullish BOS,4027.32
2025-11-10 03:15:00,Bullish BOS,4046.34
2025-10-31 18:00:00,Bearish BOS,3989.19
2025-10-31 14:30:00,Bullish BOS,4026.76
2025-11-10 03:15:00,Bullish BOS,4036.36
2025-11-03 02:00:00,Bearish BOS,3972.58
2025-11-04 16:15:00,Bearish BOS,3962.74
2025-11-03 08:15:00,Bullish BOS,4015.6
2025-11-10 03:15:00,Bullish BOS,4027.67
2025-11-04 01:00:00,Bearish BOS,3993.48
2025-11-10 03:15:00,Bullish BOS,4030.74
2025-11-04 01:00:00,Bearish BOS,3994.68
2025-11-06 10:15:00,Bullish BOS,4014.79
2025-11-04 04:00:00,Bearish BOS,3977.83
2025-11-04 07:45:00,Bearish BOS,3975.51
2025-11-04 10:15:00,Bullish BOS,3999.38
2025-11-04 16:15:00,Bearish BOS,3966.91
2025-11-06 09:15:00,Bullish BOS,4000.69
2025-11-05 03:15:00,Bullish BOS,3943.18
2025-11-05 05:00:00,Bullish BOS,3949.39
2025-11-05 10:00:00,Bullish BOS,3978.39
2025-11-05 21:30:00,Bullish BOS,3987.13
2025-11-06 08:45:00,Bullish BOS,3990.32
2025-11-06 08:45:00,Bullish BOS,3991.08
2025-11-06 13:45:00,Bullish BOS,4016.53
2025-11-07 18:30:00,Bullish BOS,4019.55
2025-11-06 16:15:00,Bearish BOS,4003.19
2025-11-07 08:45:00,Bullish BOS,4003.6
2025-11-07 18:30:00,Bullish BOS,4014.17
2025-11-07 16:30:00,Bearish BOS,3991.62
2025-11-10 03:15:00,Bullish BOS,4027.79
2025-11-10 07:30:00,Bullish BOS,4056.8
2025-11-10 13:45:00,Bullish BOS,4085.28
2025-11-10 14:00:00,Bullish BOS,4086.01
2025-11-10 20:15:00,Bullish BOS,4105.71
2025-11-14 15:15:00,Bearish BOS,4074.77
2025-11-11 01:00:00,Bullish BOS,4115.82
2025-11-11 05:00:00,Bullish BOS,4140.99
2025-11-12 17:00:00,Bullish BOS,4148.7
2025-11-11 17:00:00,Bearish BOS,4124.16
2025-11-12 17:00:00,Bullish BOS,4146.16
2025-11-11 16:15:00,Bearish BOS,4133.25
2025-11-12 17:00:00,Bullish BOS,4146.63
2025-11-14 15:00:00,Bearish BOS,4097.16
2025-11-12 01:00:00,Bullish BOS,4132.05
2025-11-12 17:00:00,Bullish BOS,4145.39
2025-11-14 15:00:00,Bearish BOS,4099.01
2025-11-12 14:15:00,Bullish BOS,4133.6
2025-11-12 17:00:00,Bullish BOS,4139.77
2025-11-13 05:45:00,Bullish BOS,4211.86
2025-11-13 20:30:00,Bearish BOS,4186.42
2025-11-13 05:45:00,Bullish BOS,4209.18
2025-11-13 20:30:00,Bearish BOS,4179.89
2025-11-13 09:45:00,Bullish BOS,4219.56
2025-11-13 16:30:00,Bearish BOS,4203.37
2025-11-13 14:45:00,Bullish BOS,4239.56
2025-11-13 14:45:00,Bullish BOS,4240.59
2025-11-13 16:15:00,Bearish BOS,4219.47
2025-12-01 03:45:00,Bullish BOS,4245.39
2025-11-13 20:30:00,Bearish BOS,4184.8
2025-11-14 13:45:00,Bearish BOS,4145.36
2025-11-28 19:30:00,Bullish BOS,4211.15
2025-11-14 13:00:00,Bearish BOS,4158.8
2025-11-17 21:30:00,Bearish BOS,4032.39
2025-11-17 07:15:00,Bearish BOS,4070.22
2025-11-17 21:30:00,Bearish BOS,4049.69
2025-11-19 08:00:00,Bullish BOS,4095.76
2025-11-17 21:00:00,Bearish BOS,4061.07
2025-11-19 07:30:00,Bullish BOS,4092.18
2025-11-17 21:00:00,Bearish BOS,4060.78
2025-11-17 21:30:00,Bearish BOS,4052.29
2025-11-18 09:15:00,Bearish BOS,4006.99
2025-11-18 09:15:00,Bearish BOS,4005.09
2025-11-18 12:30:00,Bullish BOS,4042.65
2025-11-18 15:30:00,Bullish BOS,4050.43
2025-11-19 07:15:00,Bullish BOS,4081.99
2025-11-19 07:15:00,Bullish BOS,4082.06
2025-11-20 04:15:00,Bearish BOS,4055.51
2025-11-19 07:15:00,Bullish BOS,4080.5
2025-11-19 11:45:00,Bullish BOS,4098.6
2025-11-19 18:15:00,Bearish BOS,4078.16
2025-11-19 16:45:00,Bullish BOS,4119.09
2025-11-19 16:45:00,Bullish BOS,4120.09
2025-11-19 17:45:00,Bearish BOS,4100.78
2025-11-24 22:45:00,Bullish BOS,4132.46
2025-11-20 04:15:00,Bearish BOS,4055.78
2025-11-20 04:00:00,Bearish BOS,4065.58
2025-11-24 20:30:00,Bullish BOS,4110.44
2025-11-21 08:15:00,Bearish BOS,4040.22
2025-11-20 10:00:00,Bearish BOS,4058.6
2025-11-21 08:15:00,Bearish BOS,4038.55
2025-11-21 18:45:00,Bullish BOS,4096.39
2025-11-24 20:30:00,Bullish BOS,4107.25
2025-11-21 08:15:00,Bearish BOS,4043.85
2025-11-21 18:45:00,Bullish BOS,4088.62
2025-11-21 04:45:00,Bearish BOS,4060.55
2025-11-21 07:30:00,Bearish BOS,4049.39
2025-11-21 08:15:00,Bearish BOS,4047.72
2025-11-21 14:45:00,Bullish BOS,4064.36
2026-06-11 02:00:00,Bearish BOS,4031.07
2025-11-21 18:45:00,Bullish BOS,4083.98
2025-11-24 03:00:00,Bearish BOS,4055.15
2025-11-24 20:30:00,Bullish BOS,4101.25
2025-11-24 03:30:00,Bearish BOS,4054.55
2026-06-11 02:00:00,Bearish BOS,4040.7
2026-06-11 02:00:00,Bearish BOS,4039.89
2025-11-24 14:30:00,Bullish BOS,4077.09
2025-11-24 17:00:00,Bullish BOS,4086.06
2025-11-25 01:45:00,Bullish BOS,4139.97
2025-11-25 04:15:00,Bullish BOS,4144.36
2025-11-25 10:45:00,Bearish BOS,4122.46
2025-11-26 04:15:00,Bullish BOS,4155.61
2026-06-10 20:30:00,Bearish BOS,4109.01
2025-11-25 19:30:00,Bullish BOS,4150.88
2026-06-10 20:15:00,Bearish BOS,4111.53
2025-11-26 04:15:00,Bullish BOS,4159.28
2025-11-26 13:30:00,Bullish BOS,4169.35
2025-11-26 16:15:00,Bearish BOS,4146.6
2025-11-28 02:30:00,Bullish BOS,4173.45
2025-11-26 16:00:00,Bearish BOS,4149.04
2026-03-23 09:00:00,Bearish BOS,4136.7
2025-11-28 02:30:00,Bullish BOS,4171.64
2026-03-23 09:00:00,Bearish BOS,4142.58
2025-11-28 02:00:00,Bullish BOS,4167.19
2025-11-28 16:15:00,Bullish BOS,4193.0
2026-03-23 09:00:00,Bearish BOS,4153.9
2025-11-28 15:45:00,Bullish BOS,4179.91
2025-11-28 18:15:00,Bullish BOS,4208.62
2025-12-01 02:30:00,Bullish BOS,4231.0
2025-12-01 12:00:00,Bullish BOS,4256.36
2025-12-02 03:00:00,Bearish BOS,4215.71
2025-12-01 12:00:00,Bullish BOS,4253.65
2025-12-11 18:45:00,Bullish BOS,4262.3
2025-12-11 18:45:00,Bullish BOS,4264.63
2025-12-02 03:00:00,Bearish BOS,4219.32
2025-12-05 17:15:00,Bullish BOS,4244.68
2025-12-02 11:30:00,Bearish BOS,4191.11
2025-12-02 16:15:00,Bullish BOS,4226.3
2025-12-02 11:15:00,Bearish BOS,4203.38
2025-12-02 17:45:00,Bearish BOS,4180.91
2025-12-03 15:45:00,Bullish BOS,4230.88
2026-03-23 09:00:00,Bearish BOS,4163.43
2025-12-03 01:45:00,Bullish BOS,4212.34
2025-12-03 03:15:00,Bullish BOS,4216.25
2025-12-03 15:45:00,Bullish BOS,4228.81
2025-12-03 12:00:00,Bearish BOS,4199.5
2025-12-03 12:00:00,Bearish BOS,4197.01
2025-12-04 05:00:00,Bearish BOS,4194.61
2025-12-05 16:45:00,Bullish BOS,4241.35
2025-12-04 05:00:00,Bearish BOS,4195.15
2025-12-04 18:15:00,Bullish BOS,4215.72
2025-12-05 06:45:00,Bullish BOS,4216.76
2025-12-04 07:30:00,Bearish BOS,4187.2
2025-12-09 08:00:00,Bearish BOS,4175.07
2025-12-04 16:00:00,Bullish BOS,4202.64
2025-12-04 16:15:00,Bullish BOS,4206.46
2025-12-08 17:00:00,Bearish BOS,4185.64
2025-12-04 18:15:00,Bullish BOS,4213.18
2025-12-05 07:15:00,Bullish BOS,4219.38
2025-12-05 23:30:00,Bearish BOS,4194.84
2025-12-05 15:15:00,Bullish BOS,4230.71
2025-12-05 15:15:00,Bullish BOS,4229.7
2025-12-11 18:30:00,Bullish BOS,4259.1
2025-12-05 23:15:00,Bearish BOS,4198.57
2025-12-08 17:00:00,Bearish BOS,4191.89
2025-12-08 07:30:00,Bullish BOS,4213.52
2025-12-08 12:45:00,Bearish BOS,4204.67
2025-12-09 18:30:00,Bullish BOS,4218.82
2025-12-08 15:30:00,Bearish BOS,4203.17
2025-12-08 16:30:00,Bearish BOS,4199.57
2025-12-09 18:00:00,Bullish BOS,4215.47
2025-12-09 08:00:00,Bearish BOS,4176.64
2025-12-09 05:15:00,Bullish BOS,4197.22
2025-12-09 07:15:00,Bearish BOS,4186.0
2025-12-09 11:00:00,Bullish BOS,4198.77
2026-03-23 09:00:00,Bearish BOS,4170.27
2025-12-09 18:00:00,Bullish BOS,4213.24
2025-12-10 21:30:00,Bearish BOS,4189.42
2025-12-10 22:00:00,Bullish BOS,4221.43
2025-12-10 05:45:00,Bearish BOS,4206.95
2025-12-10 22:00:00,Bullish BOS,4218.78
2025-12-10 07:00:00,Bearish BOS,4203.79
2025-12-10 10:30:00,Bearish BOS,4201.81
2025-12-10 21:45:00,Bullish BOS,4214.32
2025-12-10 21:30:00,Bearish BOS,4187.98
2025-12-10 21:00:00,Bullish BOS,4207.01
2025-12-10 21:30:00,Bearish BOS,4188.92
2025-12-10 22:00:00,Bullish BOS,4219.75
2026-03-23 09:00:00,Bearish BOS,4182.08
2025-12-11 02:00:00,Bullish BOS,4238.68
2025-12-11 17:30:00,Bullish BOS,4247.63
2026-03-23 08:30:00,Bearish BOS,4204.34
2025-12-11 16:00:00,Bullish BOS,4225.92
2026-03-23 08:30:00,Bearish BOS,4205.37
2025-12-12 09:00:00,Bullish BOS,4285.86
2025-12-12 15:30:00,Bullish BOS,4339.23
2025-12-18 18:00:00,Bullish BOS,4353.51
2026-03-23 08:15:00,Bearish BOS,4257.44
2025-12-15 03:00:00,Bullish BOS,4307.7
2025-12-15 07:30:00,Bullish BOS,4329.67
2025-12-15 07:30:00,Bullish BOS,4330.08
2025-12-15 11:00:00,Bullish BOS,4347.38
2025-12-18 18:00:00,Bullish BOS,4350.24
2025-12-16 05:00:00,Bearish BOS,4285.24
2025-12-16 04:45:00,Bearish BOS,4299.12
2025-12-16 16:00:00,Bullish BOS,4317.86
2025-12-16 07:30:00,Bearish BOS,4280.67
2026-03-23 08:15:00,Bearish BOS,4271.54
2026-03-23 08:15:00,Bearish BOS,4273.83
2025-12-17 07:30:00,Bullish BOS,4335.08
2025-12-17 03:00:00,Bullish BOS,4315.93
2025-12-17 06:30:00,Bullish BOS,4327.8
2025-12-17 17:00:00,Bullish BOS,4342.51
2025-12-31 07:45:00,Bearish BOS,4308.55
2025-12-31 07:45:00,Bearish BOS,4306.58
2025-12-18 18:00:00,Bullish BOS,4345.99
2025-12-18 18:00:00,Bullish BOS,4349.03
2025-12-18 14:15:00,Bearish BOS,4320.37
2025-12-18 11:45:00,Bearish BOS,4324.45
2025-12-18 17:45:00,Bullish BOS,4337.74
2025-12-18 14:15:00,Bearish BOS,4320.81
2025-12-18 16:30:00,Bearish BOS,4314.64
2025-12-18 18:00:00,Bullish BOS,4343.1
2025-12-31 07:45:00,Bearish BOS,4308.62
2025-12-22 03:30:00,Bullish BOS,4374.63
2025-12-31 07:45:00,Bearish BOS,4309.3
2025-12-19 11:30:00,Bullish BOS,4329.5
2025-12-19 11:30:00,Bullish BOS,4329.6
2025-12-29 17:15:00,Bearish BOS,4321.04
2025-12-19 15:15:00,Bullish BOS,4333.65
2025-12-29 17:15:00,Bearish BOS,4320.69
2025-12-19 17:00:00,Bullish BOS,4335.46
2025-12-31 07:45:00,Bearish BOS,4319.77
2025-12-22 02:00:00,Bullish BOS,4356.51
2025-12-22 15:00:00,Bullish BOS,4420.46
2025-12-29 16:00:00,Bearish BOS,4406.09
2025-12-22 17:45:00,Bullish BOS,4429.25
2025-12-22 23:00:00,Bullish BOS,4442.21
2025-12-24 02:00:00,Bullish BOS,4497.79
2025-12-23 16:15:00,Bearish BOS,4469.53
2025-12-23 22:45:00,Bullish BOS,4497.38
2025-12-29 15:30:00,Bearish BOS,4430.63
2025-12-24 02:00:00,Bullish BOS,4499.94
2025-12-26 16:15:00,Bullish BOS,4525.94
2025-12-24 16:45:00,Bearish BOS,4468.29
2025-12-26 02:00:00,Bullish BOS,4499.93
2025-12-24 16:45:00,Bearish BOS,4474.62
2025-12-29 13:45:00,Bearish BOS,4448.33
2025-12-26 17:15:00,Bullish BOS,4531.3
2025-12-26 12:15:00,Bullish BOS,4519.45
2025-12-26 12:15:00,Bullish BOS,4520.47
2025-12-26 15:45:00,Bullish BOS,4523.66
2025-12-29 02:15:00,Bearish BOS,4503.02
2026-01-12 02:00:00,Bullish BOS,4549.92
2026-01-12 01:15:00,Bullish BOS,4535.69
2025-12-29 09:15:00,Bearish BOS,4472.35
2025-12-29 15:30:00,Bearish BOS,4445.4
2025-12-29 15:30:00,Bearish BOS,4434.26
2025-12-31 07:45:00,Bearish BOS,4302.53
2025-12-30 03:45:00,Bullish BOS,4350.81
2025-12-31 07:45:00,Bearish BOS,4324.54
2025-12-30 07:15:00,Bullish BOS,4369.21
2025-12-30 12:15:00,Bullish BOS,4380.15
2025-12-30 12:45:00,Bullish BOS,4383.4
2025-12-30 21:45:00,Bearish BOS,4350.21
2025-12-30 14:00:00,Bullish BOS,4391.73
2026-01-05 03:30:00,Bullish BOS,4404.25
2025-12-30 21:45:00,Bearish BOS,4354.9
2025-12-31 07:30:00,Bearish BOS,4328.71
2026-03-23 08:15:00,Bearish BOS,4274.49
2025-12-31 15:45:00,Bullish BOS,4337.31
2026-03-23 08:00:00,Bearish BOS,4303.19
2026-01-02 02:45:00,Bullish BOS,4353.35
2026-03-23 08:00:00,Bearish BOS,4304.62
2026-01-02 04:45:00,Bullish BOS,4356.0
2026-01-02 07:15:00,Bullish BOS,4378.41
2026-01-02 09:45:00,Bullish BOS,4381.74
2026-01-02 15:00:00,Bullish BOS,4397.65
2026-01-05 03:00:00,Bullish BOS,4402.31
2026-01-02 20:00:00,Bearish BOS,4315.03
2026-03-23 08:00:00,Bearish BOS,4309.97
2026-01-05 08:15:00,Bullish BOS,4421.34
2026-01-05 17:00:00,Bullish BOS,4439.88
2026-03-23 02:30:00,Bearish BOS,4396.23
2026-01-06 04:00:00,Bullish BOS,4455.65
2026-01-06 04:15:00,Bullish BOS,4460.12
2026-01-07 17:00:00,Bearish BOS,4427.96
2026-01-06 07:15:00,Bullish BOS,4468.47
2026-01-06 16:30:00,Bullish BOS,4474.25
2026-01-06 11:45:00,Bearish BOS,4449.51
2026-01-06 16:30:00,Bullish BOS,4475.71
2026-01-07 15:00:00,Bearish BOS,4442.6
2026-01-06 20:00:00,Bullish BOS,4490.93
2026-01-06 23:30:00,Bullish BOS,4494.11
2026-01-09 17:15:00,Bullish BOS,4500.42
2026-01-07 07:30:00,Bearish BOS,4459.69
2026-01-07 15:00:00,Bearish BOS,4441.57
2026-01-07 17:00:00,Bearish BOS,4427.91
2026-01-08 07:30:00,Bearish BOS,4423.48
2026-01-08 22:15:00,Bullish BOS,4468.29
2026-01-08 22:15:00,Bullish BOS,4466.37
2026-01-08 06:30:00,Bearish BOS,4433.46
2026-01-08 14:00:00,Bearish BOS,4415.67
2026-03-23 02:30:00,Bearish BOS,4407.73
2026-01-08 17:00:00,Bullish BOS,4436.03
2026-01-08 22:15:00,Bullish BOS,4465.39
2026-01-09 15:30:00,Bullish BOS,4483.92
2026-01-09 15:30:00,Bullish BOS,4477.42
2026-01-09 15:30:00,Bullish BOS,4477.63
2026-01-09 15:30:00,Bullish BOS,4480.45
2026-02-02 08:30:00,Bearish BOS,4458.95
2026-01-12 01:00:00,Bullish BOS,4517.2
2026-01-12 15:00:00,Bullish BOS,4601.17
2026-01-12 09:45:00,Bullish BOS,4584.95
2026-01-12 15:00:00,Bullish BOS,4599.3
2026-01-13 03:45:00,Bearish BOS,4578.43
2026-01-12 17:30:00,Bullish BOS,4620.32
2026-01-14 07:00:00,Bullish BOS,4630.13
2026-01-12 22:30:00,Bearish BOS,4600.55
2026-01-16 17:15:00,Bearish BOS,4575.62
2026-01-13 15:00:00,Bullish BOS,4602.16
2026-01-16 17:15:00,Bearish BOS,4573.56
2026-01-16 17:15:00,Bearish BOS,4577.87
2026-01-14 07:30:00,Bullish BOS,4634.6
2026-01-16 17:15:00,Bearish BOS,4581.11
